Date,Media Sources,Neutral,Positive,Text,Tweet Polarity,Tweets Ago
09/20/2017,CNN,1.0,0.0,".@MikeBloomberg  calls Trump's UN speech ""unconventional,"" says the President should handle Iran diplomatically https://t.co/pk0hSYdHvr",0.0,55
09/20/2017,CNN,0.795,0.0,"On podcast, Preet Bharara gives new details on why Donald Trump fired him https://t.co/QC7UHD4Ksb https://t.co/QdyjjDl4kd",-0.5574,54
09/20/2017,CNN,0.899,0.0,Zuckerberg could soon make a rare appearance on the witness stand in response to a lawsuit by Facebook shareholders https://t.co/TyFcND5Nb3,-0.2263,53
09/20/2017,CNN,0.827,0.0,"Tim Cook: I'm ""personally shocked"" there's even a debate on DACA https://t.co/M1YjGtvrDM https://t.co/nnlOVi66cs",-0.3182,52
09/20/2017,CNN,0.667,0.178,Struggling GE is grounding its fleet of corporate jets to save money https://t.co/nqB9yalW7k https://t.co/ByIUdTwpDw,0.1027,51
09/20/2017,CNN,1.0,0.0,HAPPENING NOW: We are live from the school in Mexico City where rescuers are searching for earthquake survivors… https://t.co/smsRqJrBOR,0.0,50
09/20/2017,CNN,0.707,0.162,How Jimmy Kimmel became the conscience of the health care fight | Analysis by @CillizzaCNN https://t.co/dMsxtQGTRn https://t.co/yvxGKKrjk3,0.1531,49
09/20/2017,CNN,0.905,0.095,France's President Macron says he wants to convince President Trump not to pull out of the Paris climate agreement… https://t.co/JkVzXzfOqt,0.25,48
09/20/2017,CNN,1.0,0.0,"Hurricane Maria ripped the roofs off these homes in San Juan, Puerto Rico https://t.co/v4izk2iDIR https://t.co/BiqhCGbAjV",0.0,47
09/20/2017,CNN,0.686,0.069,Three US congressmen were among a group of protesters arrested at an immigration demonstration outside Trump Tower… https://t.co/M9eQw0zVK7,-0.5574,46
09/20/2017,CNN,0.812,0.0,"Steve Bannon ordered Breitbart to step up negative coverage of a Trump-backed Ala. Senate candidate, a source says… https://t.co/U74sKlEXEf",-0.5719,45
09/20/2017,CNN,0.823,0.0,These aerial images show the devastation caused by Hurricane Maria in Dominica https://t.co/Kpx0lMhaoZ https://t.co/YXHH49fRfx,-0.4215,44
09/20/2017,CNN,0.703,0.129,"In Mexico City, rescue workers ask for complete silence as they search for signs of life after a devastating quake… https://t.co/uoNN8JBCm2",-0.25,43
09/20/2017,CNN,0.731,0.269,"RT @CNNPolitics: Trump: ""Africa has tremendous business potential. I have so many friends going to your countries trying to get rich"" https…",0.7893,42
09/20/2017,CNN,1.0,0.0,"Hurricane Maria left Puerto Rico “100% without power,"" according to spokesperson from Puerto Rico governor's office… https://t.co/kyN6kCkYcC",0.0,41
09/20/2017,CNN,1.0,0.0,President Trump is speaking at a UN lunch with African leaders. Watch live: https://t.co/UYpqI3esEb https://t.co/uAqmxWiWvR,0.0,40
09/20/2017,CNN,0.769,0.231,"Former Pres. Obama on health care: “When I see people trying to undo that hard-won progress, for the 50th or 60th t… https://t.co/PKNVIoQ9EC",0.7184,39
09/20/2017,CNN,1.0,0.0,"RT @CNNPolitics: Obama: ""In my post-presidency my emphasis is going to be on training the next generation of leaders"" https://t.co/veHgzjwV…",0.0,38
09/20/2017,CNN,0.8,0.105,"RT @CNNPolitics: Obama on curbing climate change: The current administration ""is not as engaged in these efforts as I would like"" https://t…",0.0624,37
09/20/2017,CNN,0.82,0.18,"First responders sing “Cielito Lindo,” a traditional Mexican song, during a rescue mission in Mexico after a powerf… https://t.co/0jkTGxdNNO",0.5106,36
09/20/2017,CNN,1.0,0.0,Former President Obama is speaking at an event hosted by the Gates Foundation in NYC. Watch: https://t.co/UYpqI3esEb https://t.co/GEwTbhUP9Z,0.0,35
09/20/2017,CNN,0.901,0.099,"RT @CNNPolitics: Melania Trump speaks at a UN luncheon: ""The future of every nation rests with the promise of their young people"" https://t…",0.3182,34
09/20/2017,CNN,0.843,0.157,First lady Melania Trump is speaking at a United Nations luncheon. Watch live on CNN: https://t.co/UYpqI3esEb https://t.co/60RnC3dazQ,0.4215,33
09/20/2017,CNN,1.0,0.0,President Trump says he's made a decision on the Iran nuclear deal but declines to say more https://t.co/ct0lYYbB60 https://t.co/CEJz9KsB8r,0.0,32
09/20/2017,CNN,0.859,0.141,"First lady Melania Trump set to host a luncheon at the United Nations, where she will deliver a speech… https://t.co/e0NVVUlQ2m",0.4215,31
09/20/2017,CNN,0.615,0.179,"President Trump calls Sen. Rand Paul a ""negative force"" on health care https://t.co/5MTG5BXii4 https://t.co/WqjzK3Fb1Q",-0.128,30
09/20/2017,CNN,0.852,0.148,"Is the US mainland in the clear from Maria? “No, absolutely not,"" @chadmyerscnn says https://t.co/nm2Mb5uhQc https://t.co/1hQdSaHCmn",0.3818,29
09/20/2017,CNN,0.859,0.141,Crews are scraping through rubble at a school in Mexico looking for signs of life following a powerful earthquake… https://t.co/9JHWY42Oe7,0.4215,28
09/20/2017,CNN,0.882,0.118,"This couple survived Hurricane Irma, but their nightmare isn't over yet. They now face Maria's wrath.… https://t.co/QEV4W4rXez",0.2846,27
09/20/2017,CNN,0.758,0.109,The White House denies Pres. Trump apologized to Turkish Pres. Erdogan over bodyguard brawl incident in May… https://t.co/DuE1aK5zkb,-0.128,26
09/20/2017,CNN,0.686,0.0,"Aerial footage shows the catastrophic damage that Hurricane Maria brought to Dominica 

Follow live updates:… https://t.co/yxQkGwQb0v",-0.7506,25
09/20/2017,CNN,0.892,0.108,Rescues are underway in Mexico City after the 7.1-magnitude earthquake near the city that left more than 200 dead… https://t.co/PYzNaVQX5T,0.3182,24
09/20/2017,CNN,1.0,0.0,"Hurricane Maria ripped the roofs off these homes in San Juan, Puerto Rico https://t.co/VGpWK7tl7e https://t.co/jnt6nRhRXR",0.0,23
09/20/2017,CNN,0.917,0.083,"“It’s just unbelievable outside right now. It’s just very, very scary,” says man riding out Maria in San Juan, PR… https://t.co/SqyaIbyZDp",0.2023,22
09/20/2017,CNN,0.85,0.0,"President Trump on Hurricane Maria: “I’ve never seen winds like this."" https://t.co/11zmtDmy5S https://t.co/c12xT3UUI6",-0.2755,21
09/20/2017,CNN,0.89,0.0,Drone footage shows a collapsed building in Mexico City after a 7.1-M earthquake left more than 200 people dead… https://t.co/Gc6bshasZr,-0.2732,20
09/20/2017,CNN,1.0,0.0,"Watch the moment extreme wind from Hurricane Maria blows a fence over in San Juan, Puerto Rico… https://t.co/sUR5dqFNeh",0.0,19
09/20/2017,CNN,0.833,0.167,The four numbers that show the size and strength of Hurricane Maria. Follow for live updates:… https://t.co/0KCqtvoAXW,0.4939,18
09/20/2017,CNN,0.609,0.0,A ninth victim has died after a Florida nursing home failed to evacuate its residents after Hurricane Irma… https://t.co/6cbo4lP9ji,-0.8402,17
09/20/2017,CNN,0.707,0.162,How Jimmy Kimmel became the conscience of the health care fight | Analysis by @CillizzaCNN https://t.co/ZVVFcbhZn6 https://t.co/dhp4VDFD2P,0.1531,16
09/20/2017,CNN,1.0,0.0,"The first look at San Juan, Puerto Rico, after Hurricane Maria moved through the city.

Follow live updates:… https://t.co/xEgEcCfROC",0.0,15
09/20/2017,CNN,0.905,0.095,France's President Macron says he wants to convince President Trump not to pull out of the Paris climate agreement… https://t.co/KH6IzPINLZ,0.25,14
09/20/2017,CNN,0.899,0.0,"The Australian refugee deal that Donald Trump once derided as ""stupid"" and ""horrible"" is going ahead https://t.co/X8EHsstkIo",-0.2023,13
09/20/2017,CNN,0.735,0.0,Germany's car industry has a tough new critic: Chancellor Angela Merkel https://t.co/LxAsJokM2d https://t.co/gcotR0wjY4,-0.3818,12
09/20/2017,CNN,0.828,0.172,Sen. John McCain bucked his party once. Will he do it again? https://t.co/IvFgRBbHzf https://t.co/8G7egGyr5Z,0.4019,11
09/20/2017,CNN,1.0,0.0,"Storm chaser in the middle of Hurricane Maria: ""It was a heck of a ride"" https://t.co/4NYYivBBgZ https://t.co/cX3eGCw1Uc",0.0,10
09/20/2017,CNN,1.0,0.0,"How the iconic ""Whose streets? Our streets!"" chant has been co-opted https://t.co/b3LSVx2l7x https://t.co/ZS3Zq8tusG",0.0,9
09/20/2017,CNN,0.873,0.127,"At 155 mph, Maria is the strongest hurricane to make landfall in Puerto Rico since a 1928 Category 5 storm (160 mph… https://t.co/qAXE1Q7mJF",0.4404,8
09/20/2017,CNN,1.0,0.0,Storm chaser on Maria’s extreme wind: “The only other hurricane that I can compare it to… is Hurricane Charley in S… https://t.co/pQeRKkAVAO,0.0,7
09/20/2017,CNN,0.859,0.141,See the moment children were discovered and rescued from a school after a 7.1M earthquake hit near Mexico City… https://t.co/cfrsLMXKIS,0.4215,6
09/20/2017,CNN,0.929,0.071,"Biden calls out review of Obama-era Title IX guidance, cites ""new challenges"" in combating campus sexual assault… https://t.co/LFKecGFgfl",0.0772,5
09/20/2017,CNN,0.793,0.079,"Looking for news updates on a weak phone connection? Get the text-only version of CNN's top stories, also en Españo… https://t.co/YMktjLEDo0",-0.2732,4
09/20/2017,CNN,0.832,0.081,"It's easy to see the physical damage from a major storm, but there can be a psychological toll to look out for, too… https://t.co/vfmx9hTMBp",-0.0387,3
09/20/2017,CNN,0.809,0.136,Sen. Bill Cassidy responds to Jimmy Kimmel: “I’m sorry he does not understand.” Under new health care bill “more pe… https://t.co/n0ZPSp7ceH,0.4404,2
09/20/2017,CNN,0.802,0.0,"Bannon ordered Breitbart to step up negative coverage of a Trump-backed Alabama Senate candidate, a source says… https://t.co/CPIX2ix4yA",-0.5719,1
09/21/2017,Fox News,0.849,0.151,".@jessebwatters: ""The DREAMers need to wake up and understand that @POTUS and @NancyPelosi are trying to save them.… https://t.co/GW3Jq8AY1C",0.4939,100
09/21/2017,Fox News,0.769,0.0,THURSDAY: #Tucker Takes On Hollywood Director Rob Reiner on 'War' With Russia https://t.co/N89v8zoBET,-0.5574,99
09/21/2017,Fox News,0.447,0.0,Teen among 3 more arrested in London subway terror attack probe https://t.co/Agwr4vYwDv,-0.8718,98
09/21/2017,Fox News,1.0,0.0,"Kristen Clarke: ""We don't need to erect hurdles and barriers that make it harder for ordinary Americans to vote.""… https://t.co/hFqbB8SJPW",0.0,97
09/21/2017,Fox News,0.856,0.144,WSJ's James Freeman: Americans deserve to know how and why gov't spied on #Trump staff. #Tucker https://t.co/EAiitRvemp,0.4019,96
09/21/2017,Fox News,1.0,0.0,Youth Football Players Kneel During National Anthem https://t.co/YLXZPymACs,0.0,95
09/21/2017,Fox News,0.684,0.132,.@TuckerCarlson: Dems Show 'What It Looks Like to Destroy a Country ... for Political Power'… https://t.co/DeBjYP3jFF,-0.25,94
09/21/2017,Fox News,0.69,0.186,#Trump tweets support for 'Big' Luther Strange in #Alabama Senate runoff https://t.co/NgGRJpHRUA,0.2263,93
09/21/2017,Fox News,1.0,0.0,.@benshapiro: Keith Ellison 'The Last Person Who Should Be Making Holocaust References' https://t.co/6x3TU8fSaO,0.0,92
09/21/2017,Fox News,1.0,0.0,"Michael Starr Hopkins: ""This is a country of immigrants. We are all here because someone came from somewhere else.""… https://t.co/LtUNEDv5Kl",0.0,91
09/21/2017,Fox News,0.498,0.169,Petitions calling for firing prof for provocative 'dead cop' tweet gain steam https://t.co/79g5rwcVE3,-0.5106,90
09/20/2017,Fox News,0.789,0.0,82-year-old sues @redlobster over getting drunk and breaking hip https://t.co/Iyqq01atCy,-0.34,89
09/20/2017,Fox News,0.691,0.133,"Has asset forfeiture gone too far? Truck seizure case sparks outrage, a call for change https://t.co/bxYFAPlnr1",-0.2023,88
09/20/2017,Fox News,0.829,0.0,".@KarlRove on @HillaryClinton: ""Her book depicts that the American people are a bunch of racists and misogynists an… https://t.co/eJVTF1fx0T",-0.5423,87
09/20/2017,Fox News,0.657,0.117,".@KarlRove on @HillaryClinton: ""No losing presidential candidate has ever written a book like this, nor should they… https://t.co/RQzcoSJyle",-0.3182,86
09/20/2017,Fox News,0.856,0.0,".@KarlRove on @HillaryClinton: ""When she was Sec. of State... she turned a blind eye to [Russia's] expansionism.""… https://t.co/VWsPaR1M8j",-0.4019,85
09/20/2017,Fox News,0.842,0.158,".@adrienneelrod: ""I'm glad [@HillaryClinton] is going here in her book... when Sec. Clinton speaks, people listen.""… https://t.co/uc1whvuwyQ",0.4588,84
09/20/2017,Fox News,1.0,0.0,"Gen. Jack Keane on North Korea: ""I think Iran's behavior is actually worse."" #TheStory https://t.co/K10RChQEfE https://t.co/Fp0F03XX05",0.0,83
09/20/2017,Fox News,0.845,0.155,"Gen. Jack Keane: ""There's not a socialistic movement that's survived the test of time... you eventually run out of… https://t.co/LYJWrm2Zcv",0.5106,82
09/20/2017,Fox News,1.0,0.0,"RT @MikeEmanuelFox: GOPers try to come up with enough votes for Graham-Cassidy - from #SpecialReport with @BretBaier tonight:

https://t.co…",0.0,81
09/20/2017,Fox News,0.871,0.0,"Charles Hurt: ""I don't think there's any speech that @POTUS could have given to the UN that the people at the UN wo… https://t.co/C5XwdUFZzn",-0.5267,80
09/20/2017,Fox News,1.0,0.0,'Racist' tapestry completed by Prince Charles denounced by Native Americans https://t.co/F9ZgB9Rau6,0.0,79
09/20/2017,Fox News,0.791,0.0,"Teen returns wallet w/ $1500 cash. Woman in home said, ""It's sad that I didn't trust him to open my door when he wa… https://t.co/ype0DiCy2X",-0.7005,78
09/20/2017,Fox News,0.863,0.0,Fox News Poll: Murphy leads Guadagno by double digits with many undecided https://t.co/Rhr0rOYvgh,-0.2263,77
09/20/2017,Fox News,1.0,0.0,"Manafort offered 'private briefings' to Russian billionaire during campaign, report says https://t.co/zXr85wsdBs",0.0,76
09/20/2017,Fox News,0.811,0.189,"At a United Nations event, @FLOTUS called for teaching our children patriotism. https://t.co/yQgZTfVGwH https://t.co/uOxZXmnrzY",0.4215,75
09/20/2017,Fox News,0.778,0.222,Army vet runs with American flag – and a tutu – to inspire others https://t.co/As67sA56jy | #ProudAmerican https://t.co/V9boHvTmrd,0.5719,74
09/20/2017,Fox News,0.318,0.242,Former Powerball winner arrested for sexual assault https://t.co/AsIXlRdk8k,-0.4767,73
09/20/2017,Fox News,1.0,0.0,"Samantha Power sought to unmask Americans on almost daily basis, sources say https://t.co/FXOSFTFnFX",0.0,72
09/20/2017,Fox News,0.661,0.0,First Lady Melania Trump bullied over pink dress https://t.co/ZhTkLkooQb,-0.6249,71
09/20/2017,Fox News,0.604,0.174,.@MaxineWaters Turns Comedian Dick Gregory's Eulogy into Anti-@POTUS Speech https://t.co/3rxoS3Rl6l https://t.co/oU9kwlIJ6i,-0.1779,70
09/20/2017,Fox News,0.769,0.0,"Hurricane Maria destroys hundreds of homes, knocks out power across Puerto Rico https://t.co/jeJiAVWAte",-0.5574,69
09/20/2017,Fox News,0.743,0.257,".@kimguilfoyle on Cassidy-Graham: ""This could be a big win for @POTUS."" #SpecialReport https://t.co/ey4RaFYOzf",0.5859,68
09/20/2017,Fox News,0.865,0.135,".@kimguilfoyle: ""The GOP is ready for a showdown if that's what it's going to take"" on healthcare. https://t.co/xFWyvRUnuj",0.3612,67
09/20/2017,Fox News,0.605,0.395,".@SenJohnThune: ""It does gives states give more flexibility to come up... with solutions that better fit their popu… https://t.co/CbUI8ewbRM",0.8313,66
09/20/2017,Fox News,1.0,0.0,".@SenJohnThune: ""@BillCassidy has designed a plan that gives states maximum flexibility."" https://t.co/oirVTPkw0t",0.0,65
09/20/2017,Fox News,0.819,0.181,".@SenJohnThune: ""If we're going to do something to repeal &amp; replace ObamaCare... I think this is the best path forw… https://t.co/1CsZcnJB2b",0.6369,64
09/20/2017,Fox News,0.714,0.0,.@OhioState 'privilege' workshop says only white people can be racist https://t.co/eQ8O2PxZRP,-0.6124,63
09/20/2017,Fox News,0.632,0.0,".@POTUS: ""ObamaCare is a disaster. It's a wreck. It's a trainwreck, and it's only getting worse."" https://t.co/G3PiMQaFHW",-0.7906,62
09/20/2017,Fox News,1.0,0.0,"10 African nations trade arms with North Korea, flouting UN sanctions, report finds https://t.co/UxNIGoGXMI",0.0,61
09/20/2017,Fox News,1.0,0.0,Girl hit by foul ball at Yankees game hospitalized https://t.co/MbWhVjc0HH,0.0,60
09/20/2017,Fox News,0.86,0.14,".@VP: ""President Trump made a commitment to the American people that we would repeal and replace ObamaCare."" https://t.co/TKhC8Ddr4U",0.3818,59
09/20/2017,Fox News,0.448,0.0,".@POTUS: ""ObamaCare is a disaster. It's failing badly."" https://t.co/oHqVNfI91U",-0.8126,58
09/20/2017,Fox News,0.632,0.0,".@POTUS: ""ObamaCare is a disaster. It's a wreck. It's a trainwreck, and it's only getting worse."" https://t.co/1oq96Qlwvq",-0.7906,57
09/20/2017,Fox News,0.856,0.144,".@POTUS: ""I thought that when I won I would go to the Oval Office, sit down at my desk, and there would be a health… https://t.co/MQLeuWxnhr",0.5719,56
09/20/2017,Fox News,0.847,0.153,".@POTUS: ""For 7 years I've been hearing 'repeal and replace ObamaCare'... There's tremendous support for [Graham-Ca… https://t.co/kuZVwITh7s",0.4019,55
09/20/2017,Fox News,0.723,0.277,".@VP: ""ObamaCare is collapsing... @POTUS and our entire administration are absolutely committed to support Graham-C… https://t.co/hXhW1PBYrW",0.6549,54
09/20/2017,Fox News,1.0,0.0,".@POTUS: ""I believe that Graham-Cassidy will do it the right way."" https://t.co/IzGhc1RZG2",0.0,53
09/20/2017,Fox News,0.773,0.227,NEWS ALERT: @POTUS holding bilateral meeting with Egyptian President El-Sisi. https://t.co/wwxE74QRfa,0.4466,52
09/20/2017,Fox News,1.0,0.0,"PR Congresswoman Describes Hurricane Maria While Sheltering in Closet
https://t.co/uuTvsHtXOO",0.0,51
09/20/2017,Fox News,0.549,0.0,.@FLOTUS bullied over pink dress https://t.co/ZhTkLkooQb,-0.6249,50
09/20/2017,Fox News,1.0,0.0,DNC Vice Chair @keithellison Compares DREAMers to Jews in Nazi Germany https://t.co/YYQgLKRfGN,0.0,49
09/20/2017,Fox News,0.613,0.387,".@marcthiessen: In Berkeley, @benshapiro spoke but Antifa won 
https://t.co/2eYuvzVebX",0.7227,48
09/20/2017,Fox News,0.929,0.071,RT @FoxBusiness: #BreakingNews: The Dow and S&amp;P 500 close the day at record highs. This is the 7th straight record close for the Dow and 42…,0.2263,47
09/20/2017,Fox News,1.0,0.0,PR Congresswoman Describes Hurricane Maria While Sheltering in Closet https://t.co/uuTvsHtXOO,0.0,46
09/20/2017,Fox News,1.0,0.0,".@realDonaldTrump's nicknames for rivals, from 'Rocket Man' to 'Crooked Hillary' https://t.co/RdTTfEfHA1",0.0,45
09/20/2017,Fox News,0.812,0.0,".@RandPaul: ""As a physician I've seen ObamaCare up close &amp; personal, and I hate every bit of it."" https://t.co/I4OM4qbz96",-0.5719,44
09/20/2017,Fox News,1.0,0.0,Hurricane Maria makes landfall in Puerto Rico as Category 4 storm https://t.co/N8tqraETrP,0.0,43
09/20/2017,Fox News,0.743,0.162,Sheriff Clarke curses out reporter who questioned his need for a security detail https://t.co/F4OONXDNQb,0.25,42
09/20/2017,Fox News,0.654,0.176,.@POTUS approves emergency declaration for Puerto Rico and U.S. Virgin Island. https://t.co/2AsXZ3XRhw,0.0258,41
09/20/2017,Fox News,0.828,0.0,"North Korea’s Kim keeps teen sex slaves, executes musicians with anti-aircraft guns, defector reveals   https://t.co/4Q9zl6cAmx",-0.4404,40
09/20/2017,Fox News,0.753,0.0,'Ghost boat' washes ashore on Florida beach https://t.co/WLngdSMEQo,-0.3182,39
09/20/2017,Fox News,0.769,0.123,Climate models questioned: Global warming may be slower than previously thought https://t.co/AkRswwr0o2,0.0516,38
09/20/2017,Fox News,0.806,0.194,.@ChelseaClinton reveals she didn't block @realDonaldTrump for @HillaryClinton golfball tweet https://t.co/byO0djU62y,0.3412,37
09/20/2017,Fox News,0.852,0.148,".@FLOTUS Speaks to the UN, Tells World Leaders to 'Step Up' to Protect Children https://t.co/yQgZTfVGwH https://t.co/XybNLkqlHn",0.3818,36
09/20/2017,Fox News,0.657,0.0,"California suing @POTUS over border wall, escalating battle with @WhiteHouse https://t.co/2lFPAO9ajN",-0.5719,35
09/20/2017,Fox News,1.0,0.0,.@newtgingrich: @POTUS's @UN address reasserts patriotism and sovereignty https://t.co/11IwrGS92n https://t.co/RaGuCWIHOr,0.0,34
09/20/2017,Fox News,0.806,0.0,VA uses Trump-signed law to fire DC medical director – twice https://t.co/lK8ZHVBhAb,-0.34,33
09/20/2017,Fox News,1.0,0.0,".@newtgingrich: @POTUS's @UN address reasserts patriotism and sovereignty 
https://t.co/PNrCWZVJt1",0.0,32
09/20/2017,Fox News,1.0,0.0,".@LisaMarieBoothe and Marie Harf Debate @POTUS's @UN Message
https://t.co/glxnb05acW",0.0,31
09/20/2017,Fox News,0.667,0.333,Do you agree with @HillaryClinton? https://t.co/lPJ8LQjr3B,0.3612,30
09/20/2017,Fox News,1.0,0.0,Chick-fil-A to open its largest and narrowest restaurant ever in New York City https://t.co/TmRZmzL2zf,0.0,29
09/20/2017,Fox News,1.0,0.0,"Clown runs for Boston City Council
https://t.co/u2PB5vRsH9",0.0,28
09/20/2017,Fox News,1.0,0.0,"""Our prosperity depends above all on peace.""

WATCH: @POTUS's full remarks at luncheon for African leaders. https://t.co/xQ6i0Aobjp",0.0,27
09/20/2017,Fox News,0.566,0.434,Navy reservist surprises daughter with special homecoming https://t.co/uQe9PG567d,0.5574,26
